lat_appx_lots_of_err,long_appx_lots_of_err,EXT,EST,AGR,CSN,OPN
43.7685,-79.3584,0.0,2.8,1.6,0.0,1.3
45.4129,-75.6901,1.2,0.7,0.8,-0.5,1.9
43.3833,-80.3167,0.0,1.8,-0.3,1.5,2.0
42.2736,-83.0416,1.1,2.6,1.5,1.0,1.9
45.4564,-73.4931,-1.3,1.4,-0.2,-0.3,2.0
45.3155,-75.837,0.3,0.7,1.2,1.2,1.6
42.2581,-82.9988,1.6,1.5,2.2,1.5,2.0
42.2581,-82.9988,-0.3,2.5,1.3,0.1,1.1
45.3155,-75.837,0.2,2.1,1.3,0.6,1.6
43.6667,-79.4167,0.7,3.4,2.4,1.0,2.1
47.8184,-69.1505,1.2,2.8,1.9,1.5,1.5
45.5917,-73.8293,1.4,0.6,0.9,0.6,1.5
43.6425,-79.3872,1.4,0.4,1.8,1.0,2.0
45.3155,-75.837,0.0,1.2,1.9,0.5,0.7
42.3158,-83.0568,0.1,1.1,1.7,1.7,1.3
51.0632,-114.0614,0.8,0.2,2.0,1.8,2.2
43.6667,-79.4167,0.9,1.5,2.0,-0.1,1.8
42.9943,-81.2623,-0.6,2.8,2.0,1.1,2.0
45.3155,-75.837,0.5,1.9,1.8,0.5,0.9
45.3155,-75.837,-0.1,3.7,2.0,0.7,1.9
45.3155,-75.837,-0.8,2.3,0.4,0.1,1.2
50.9093,-114.0721,-0.2,1.7,1.2,1.9,1.4
45.3155,-75.837,-0.1,2.4,1.4,0.2,2.2
45.3155,-75.837,1.2,2.9,1.1,1.0,0.9
53.6026,-113.3837,-1.2,3.3,0.8,0.9,2.0
45.3155,-75.837,-1.5,0.0,0.1,0.5,1.7
43.6543,-79.3796,-1.3,3.2,2.0,1.7,1.9
46.3445,-72.4369,0.4,0.7,1.3,0.3,0.9
46.3445,-72.4369,0.4,0.4,1.1,0.7,1.2
43.6425,-79.3872,-1.0,2.4,0.6,0.7,1.8
43.6425,-79.3872,1.0,2.0,2.3,0.9,0.9
45.7953,-66.4783,-1.3,2.2,0.0,-0.7,1.9
43.1667,-79.2333,1.4,1.9,1.9,1.8,1.5
42.9607,-82.3718,-1.3,2.7,2.2,0.3,1.1
43.6425,-79.3872,-1.2,1.2,1.3,1.1,1.8
49.1011,-122.8141,0.0,1.9,2.2,1.7,1.3
43.6425,-79.3872,-0.3,2.0,1.5,0.7,1.9
43.6,-79.65,0.8,0.3,1.1,2.3,2.2
45.02,-75.6456,1.5,1.4,1.5,0.7,1.9
43.6425,-79.3872,-0.9,1.4,1.9,1.3,1.3
43.6441,-79.3801,0.5,1.2,0.8,1.0,1.7
43.6618,-79.3847,-0.2,2.7,1.2,-0.3,1.7
45.3155,-75.837,0.0,1.0,2.0,2.2,1.3
48.566,-123.4579,0.1,1.1,1.1,1.6,0.5
43.3378,-79.8961,-1.3,2.0,1.9,1.8,1.1
45.3155,-75.837,-0.5,2.4,2.2,1.2,1.8
56.7273,-111.4361,0.1,1.1,-0.5,0.7,1.9
43.6425,-79.3872,1.3,1.8,1.2,2.4,2.0
51.0171,-114.0812,1.3,1.8,1.5,1.0,1.3
45.3155,-75.837,0.1,1.7,1.6,-0.1,1.9
49.2833,-122.85,1.2,2.7,2.1,0.5,1.4
45.3155,-75.837,0.2,1.7,1.7,0.0,1.7
45.5148,-73.7309,0.4,1.9,-0.4,-0.4,1.5
43.1667,-79.2333,-1.3,2.4,1.5,0.7,1.8
43.1667,-79.2333,-0.2,1.8,2.0,1.9,1.8
42.8853,-79.2517,-0.3,3.7,2.5,1.3,2.0
43.1667,-79.2333,-0.4,1.9,2.0,0.4,1.8
45.3155,-75.837,0.2,2.1,2.5,0.5,2.1
53.555,-113.4822,0.3,0.8,1.6,1.1,1.6
43.6618,-79.3847,-0.5,1.6,2.4,2.1,1.4
43.6425,-79.3872,0.6,1.0,1.6,1.1,1.8
43.6092,-79.6201,0.6,1.3,2.6,1.0,2.1
42.3188,-82.965,-0.3,1.0,2.4,1.3,1.7
45.4167,-75.7,-0.9,1.9,1.8,-0.4,1.8
53.5416,-113.6249,-1.2,2.1,1.8,1.3,2.1
43.6425,-79.3872,-0.9,1.9,0.8,0.7,1.1
49.0992,-122.8691,-0.7,1.6,1.1,1.1,1.4
43.6905,-79.2857,0.4,1.8,1.0,0.8,1.4
43.55,-80.25,1.3,1.7,2.2,0.3,1.6
43.6879,-79.6072,-1.3,2.3,1.4,1.0,1.9
43.6425,-79.3872,0.6,1.1,0.7,2.2,1.4
43.6425,-79.3872,-0.5,2.3,0.8,0.0,0.5
44.1605,-77.3846,0.9,0.8,0.9,1.1,2.0
43.6425,-79.3872,0.1,2.6,0.3,0.2,1.0
43.6425,-79.3872,1.3,2.1,1.1,1.0,2.0
43.668,-79.4515,0.0,2.4,0.6,1.0,1.0
45.3155,-75.837,0.3,1.3,1.2,1.3,1.3
43.6667,-79.4167,-0.4,0.8,2.0,1.6,0.3
43.6425,-79.3872,1.2,1.2,2.3,1.7,1.5
43.6667,-79.4167,0.9,2.4,1.5,-0.3,1.6
43.6425,-79.3872,1.2,3.7,2.2,1.4,2.1
43.4497,-80.4893,0.6,2.1,2.2,1.5,0.9
45.3155,-75.837,-0.7,1.3,1.3,1.0,1.4
43.6425,-79.3872,0.3,1.8,1.3,0.4,2.2
43.4487,-80.4849,-0.7,0.2,0.2,0.5,1.7
44.0,-79.4667,0.0,2.9,1.8,0.3,1.1
43.6425,-79.3872,0.9,1.0,2.4,1.1,1.6
52.0333,-113.95,-0.1,1.9,1.6,0.4,0.2
43.6425,-79.3872,-1.0,2.1,1.2,1.3,1.5
43.6425,-79.3872,-1.8,1.7,-0.5,-0.2,1.3
43.6497,-79.3952,0.0,2.7,2.5,2.1,1.8
45.3155,-75.837,-1.4,1.5,2.3,1.8,1.2
43.0963,-79.074,-0.5,1.9,0.6,1.4,1.3
43.6425,-79.3872,0.8,1.6,1.5,-0.5,1.0
46.3647,-72.5558,-0.3,0.9,0.8,0.5,0.7
45.3155,-75.837,-2.0,3.4,2.0,0.6,2.2
45.5181,-73.6545,-0.7,3.1,0.9,0.9,1.4
43.6425,-79.3872,0.2,1.9,2.1,1.8,1.8
49.289,-123.1294,-1.0,3.7,0.9,0.3,1.1
43.6667,-79.4167,1.0,0.6,0.8,1.2,1.5
43.3257,-81.3135,-1.1,2.4,0.5,1.1,2.1
56.7273,-111.4361,0.5,0.6,0.0,-0.2,2.1
43.6392,-79.4058,0.8,1.6,2.1,2.4,1.8
46.8,-71.25,-0.8,2.0,1.8,1.1,2.1
42.9833,-81.25,-0.7,2.9,0.5,-1.0,1.7
43.6425,-79.3872,1.4,2.7,1.5,0.5,1.4
43.6667,-79.4167,0.2,0.3,1.8,1.7,1.4
43.6425,-79.3872,-1.3,3.6,0.4,1.0,1.0
53.5202,-114.0135,-1.0,3.6,0.3,-0.6,0.7
42.9943,-81.2623,-1.1,2.5,0.5,1.6,1.2
45.3155,-75.837,0.9,1.5,1.7,1.2,1.7
45.4036,-72.7097,-0.4,1.9,1.8,0.8,2.1
45.3155,-75.837,0.2,3.1,1.4,0.1,1.2
44.6449,-63.5433,-0.3,2.2,1.1,0.6,1.4
43.6425,-79.3872,-0.3,1.8,-0.6,-0.1,1.5
43.8603,-79.0434,1.7,1.5,1.2,-0.3,2.1
43.6441,-79.3801,0.3,1.9,1.5,0.6,1.5
45.3155,-75.837,-1.9,1.3,-0.1,0.3,0.8
45.3155,-75.837,-0.9,2.4,1.4,-0.6,1.5
43.6425,-79.3872,0.6,0.5,-0.2,1.2,1.9
45.4129,-75.6901,-0.3,2.6,-0.2,0.2,0.6
43.6425,-79.3872,-1.4,1.8,0.4,1.4,1.1
43.6425,-79.3872,0.0,2.8,0.9,0.6,1.1
43.6425,-79.3872,-0.4,0.2,0.9,2.0,2.1
48.4202,-123.3671,0.4,3.4,1.2,1.1,2.1
51.0472,-114.0802,1.2,1.9,2.2,0.7,1.3
45.3155,-75.837,-1.6,1.5,1.7,0.4,0.8
49.25,-122.95,-0.7,1.7,2.5,0.9,2.0
43.2566,-79.8683,-0.2,1.9,1.4,1.3,2.2
45.5,-73.5833,1.3,2.1,1.4,1.5,2.0
44.7765,-63.6854,-1.1,1.9,1.7,0.9,1.1
45.5,-73.5833,-0.3,1.7,-0.1,0.2,2.1
43.4497,-80.4893,0.0,1.7,1.1,1.5,0.7
43.4543,-79.6921,-0.1,2.8,2.5,1.3,2.0
45.4833,-75.65,0.4,1.2,-0.2,1.3,1.5
51.0472,-114.0802,-1.1,0.2,1.7,1.3,1.3
52.3833,-113.8,-0.4,1.2,0.1,1.1,2.0
45.4667,-73.8833,-0.5,2.5,1.2,0.3,1.8
43.6425,-79.3872,-0.4,0.2,2.2,0.9,2.0
43.2116,-79.8915,0.1,0.2,2.4,1.8,1.5
45.53,-73.5672,1.3,2.0,2.2,2.6,2.2
43.6425,-79.3872,-0.7,1.5,0.7,1.5,1.9
52.1542,-106.6415,-0.7,3.4,2.2,0.1,2.1
43.6425,-79.3872,-1.3,1.7,1.3,2.5,2.0
51.0857,-114.0714,-0.9,1.4,1.1,0.0,1.3
45.3155,-75.837,-1.1,2.7,0.4,0.7,2.0
43.6425,-79.3872,-0.1,1.4,0.3,0.6,1.4
45.5664,-73.64699999999998,-1.2,2.9,0.3,1.2,2.1
45.3155,-75.837,-1.2,1.6,-0.4,1.9,1.3
42.9793,-81.2556,-1.5,2.5,0.8,0.8,1.8
49.2536,-122.9085,0.5,1.0,1.0,0.6,1.2
49.25,-122.95,-0.2,0.2,1.5,1.3,1.1
43.6425,-79.3872,-0.7,1.9,0.9,0.5,1.3
44.0464,-79.4874,-0.3,2.9,2.1,-0.3,0.6
43.8759,-79.4381,-0.8,1.4,0.3,0.9,1.6
43.6425,-79.3872,-0.7,1.6,1.2,0.8,1.7
43.6425,-79.3872,0.9,2.2,2.2,1.6,2.1
43.6619,-79.3952,0.2,2.6,-0.5,1.5,-0.1
45.7599,-73.4343,1.3,1.2,0.9,2.2,2.3
49.8833,-97.1667,-0.6,2.4,1.5,0.8,1.0
49.1173,-122.8234,-0.2,1.3,0.8,0.2,0.0
45.4333,-73.8333,-1.5,0.6,0.6,1.2,1.1
43.6441,-79.3801,-1.0,0.1,2.2,1.3,2.2
43.5136,-79.884,-0.6,2.6,1.9,1.5,1.8
43.6425,-79.3872,1.1,1.9,2.4,2.3,1.7
43.5701,-79.5985,-0.1,1.5,1.3,0.8,2.2
45.3155,-75.837,-1.0,1.9,1.7,1.3,0.5
51.0426,-114.0791,-0.4,2.8,2.2,1.5,2.2
52.1131,-106.622,0.0,1.1,0.8,1.7,1.0
45.3155,-75.837,1.0,0.9,2.2,1.7,1.7
45.3155,-75.837,0.0,1.2,1.7,1.5,1.6
43.6525,-79.3686,-0.6,2.0,1.7,1.0,-0.1
44.4333,-79.15,-1.2,1.9,1.0,-0.3,1.3
45.3155,-75.837,0.7,2.3,1.1,2.2,2.2
49.7833,-112.15,-0.5,0.7,0.9,2.3,1.6
43.6425,-79.3872,1.7,3.0,1.5,0.4,1.1
45.3155,-75.837,-1.6,1.6,-0.1,1.4,0.4
49.293,-123.0489,0.1,1.8,1.9,0.2,1.9
49.2833,-122.85,1.0,2.7,2.0,0.4,1.2
44.7215,-75.5161,0.7,0.7,1.7,2.4,2.1
49.1173,-122.8234,0.8,1.6,1.4,0.6,1.0
48.949,-55.6725,-0.3,3.0,1.3,0.9,1.5
44.0464,-79.4874,1.3,3.6,1.1,-0.1,1.3
45.3155,-75.837,-0.8,1.7,2.0,1.1,1.9
42.3158,-83.0568,1.0,1.4,0.5,0.2,1.2
46.8388,-71.3998,-0.1,2.1,2.2,2.3,1.3
43.6092,-79.6201,-1.1,1.6,0.9,-0.1,1.9
43.6425,-79.3872,0.2,1.1,2.2,1.5,1.7
43.5747,-79.7278,1.1,2.8,1.4,-0.2,1.3
43.5747,-79.7278,0.7,1.0,1.3,-0.1,2.2
43.6425,-79.3872,0.3,3.0,2.3,0.0,1.4
43.6425,-79.3872,0.6,1.6,2.0,1.1,1.6
42.9273,-79.3758,-0.7,3.2,1.1,1.5,1.2
45.3155,-75.837,-0.1,2.4,1.1,0.4,1.3
43.6425,-79.3872,-0.7,2.4,-0.1,0.7,0.4
54.3322,-110.4772,1.2,2.4,2.1,0.1,1.0
45.3155,-75.837,-1.0,0.4,1.2,1.1,1.7
45.3155,-75.837,-1.0,0.0,1.5,1.0,1.4
45.3155,-75.837,-0.7,2.1,0.1,0.3,1.9
44.6617,-63.6291,1.5,0.8,2.3,0.9,0.2
43.6425,-79.3872,-0.8,1.8,1.6,2.0,1.0
43.75,-79.2,-0.8,3.5,2.3,0.5,1.9
45.3155,-75.837,0.1,-0.1,1.9,2.2,1.8
42.9943,-81.2623,-1.1,2.4,0.0,-0.2,1.5
42.9793,-81.2556,0.3,2.1,1.6,2.3,1.0
43.6618,-79.3847,-1.2,1.2,0.1,0.5,0.0
42.9943,-81.2623,-1.0,2.4,-0.1,-0.2,1.9
49.1367,-123.0115,-0.1,3.2,0.8,-0.4,1.6
43.6667,-79.4167,-0.8,1.3,1.7,1.7,1.4
43.0093,-81.21,-0.2,0.8,1.1,1.9,1.0
51.0833,-114.0833,1.0,2.1,0.5,1.9,1.6
43.7984,-79.4186,0.1,2.3,1.3,1.8,2.2
45.4092,-74.2978,-1.6,0.7,-0.9,0.7,0.6
50.7064,-113.9554,-1.1,1.8,1.1,1.2,1.6
44.3891,-79.6901,1.5,1.5,2.4,2.4,2.2
53.55,-113.5,-0.4,1.7,1.7,1.5,1.9
43.6425,-79.3872,0.0,2.1,2.4,0.9,2.1
46.3094,-79.464,-1.4,2.6,1.1,0.8,1.0
45.3155,-75.837,-0.2,1.0,1.6,0.2,1.7
45.4167,-75.7,0.3,1.7,1.9,0.1,1.0
44.3891,-79.6901,1.4,-0.2,2.6,2.6,2.2
51.6333,-111.9167,-1.1,3.0,1.9,0.7,0.8
49.2848,-123.1228,0.1,3.2,1.6,1.6,1.7
44.3891,-79.6901,-1.9,3.2,0.9,2.1,0.6
45.5,-73.5833,1.9,0.1,0.1,0.9,1.9
45.5,-73.5833,-0.9,2.8,0.4,1.8,0.1
49.2848,-123.1228,1.4,2.8,0.7,-0.1,0.6
43.6425,-79.3872,-0.4,2.7,2.0,-0.9,1.5
43.6558,-79.4663,-0.1,1.8,1.6,0.8,2.1
49.1483,-123.1469,0.3,1.4,2.0,1.6,1.4
49.2667,-122.7833,-0.9,2.5,2.2,1.4,1.3
43.6565,-79.4079,0.0,1.0,0.5,1.1,1.4
44.2763,-78.313,0.1,2.4,1.4,1.1,1.3
50.45,-104.6167,-1.5,2.8,0.9,0.1,1.4
42.8853,-79.2517,0.1,1.5,0.7,0.3,0.5
42.9859,-79.2232,-1.6,2.3,1.3,0.5,1.3
43.8087,-79.1307,-0.7,1.1,1.9,2.4,1.5
43.6667,-79.4167,-1.1,2.9,1.9,0.8,1.8
43.6619,-79.3952,1.0,2.3,1.8,1.3,1.5
43.6667,-79.4167,1.5,1.8,2.0,0.0,1.7
43.6425,-79.3872,-1.1,1.9,1.4,2.4,0.0
45.3467,-75.77,-1.2,2.0,1.4,2.0,1.8
43.86,-79.3605,-0.8,2.4,1.6,1.9,1.0
43.6425,-79.3872,0.6,1.8,2.6,0.4,2.3
49.8663,-97.1639,-1.3,2.3,1.7,1.7,1.8
43.0093,-81.21,-0.8,2.1,1.8,0.9,0.4
45.3155,-75.837,-0.3,1.0,1.1,0.2,2.0
43.6425,-79.3872,0.2,2.0,0.7,0.9,1.8
43.6667,-79.4167,-1.2,3.0,1.6,1.4,1.0
43.6667,-79.4167,0.7,0.7,1.9,2.0,2.1
43.6618,-79.3847,-1.5,2.1,0.2,-0.3,1.8
45.3155,-75.837,-0.2,2.5,1.1,0.1,0.9
52.1333,-106.6667,0.6,0.6,1.3,1.0,1.9
45.3155,-75.837,0.4,1.3,2.2,0.8,1.8
45.3155,-75.837,-0.3,1.8,1.2,1.1,1.8
46.034,-73.441,-0.3,3.2,1.3,1.5,1.3
53.55,-113.5,-0.3,3.1,1.9,0.0,1.7
43.4241,-80.5214,1.4,2.4,2.2,1.8,2.2
43.6885,-79.7616,-0.5,2.5,1.1,1.1,1.4
45.4,-75.7235,0.7,1.4,1.0,0.3,0.2
43.6525,-79.3686,1.1,0.9,1.5,1.1,2.1
49.136,-123.9483,-1.7,3.3,-0.2,-0.2,0.9
43.2698,-79.955,-1.3,2.5,1.8,0.6,1.1
43.6425,-79.3872,-0.2,1.4,2.0,1.8,1.5
43.8777,-79.4359,-0.2,2.1,1.3,1.1,1.1
45.3155,-75.837,0.9,2.8,2.1,0.1,1.8
43.6425,-79.3872,1.4,0.7,2.3,-1.2,1.9
43.6667,-79.4167,0.8,0.6,1.7,1.5,1.7
42.9833,-81.25,-1.9,2.6,-0.3,-0.1,0.1
43.5747,-79.7278,0.0,1.6,2.3,0.9,1.6
43.6619,-79.3952,0.7,2.2,1.8,1.3,1.6
43.6425,-79.3872,1.1,1.2,2.3,0.7,1.2
43.6425,-79.3872,0.4,1.2,1.5,0.9,1.7
43.6425,-79.3872,-0.8,2.2,1.4,1.5,1.6
43.6425,-79.3872,0.1,1.1,1.7,1.4,1.4
43.6425,-79.3872,1.1,0.4,2.2,2.3,2.2
43.6425,-79.3872,0.8,0.6,1.9,2.5,1.7
43.6425,-79.3872,-0.3,3.1,1.0,0.3,1.3
43.6425,-79.3872,-0.9,0.8,1.3,1.4,1.6
43.6425,-79.3872,-0.7,1.5,1.8,0.6,1.5
43.6425,-79.3872,1.1,1.6,1.4,1.8,0.7
43.6425,-79.3872,0.2,2.8,2.0,1.6,1.6
43.6425,-79.3872,0.9,0.3,1.6,2.1,1.2
45.3155,-75.837,0.0,1.8,0.6,0.6,0.6
43.6699,-79.3887,-0.3,2.8,1.9,1.0,2.4
43.6667,-79.4167,-0.7,3.0,0.7,0.1,1.5
43.6425,-79.3872,-0.8,1.3,1.6,0.2,1.2
45.5333,-73.5167,0.8,2.4,2.5,-0.6,1.9
43.6667,-79.4167,-1.1,0.8,1.6,1.9,1.3
52.0333,-113.95,-0.4,2.7,1.2,1.5,1.4
45.3155,-75.837,-2.0,3.8,1.6,1.6,2.2
43.0093,-81.21,0.8,1.6,2.0,1.1,1.5
49.9465,-97.0585,0.1,2.7,1.9,0.8,1.0
51.0759,-114.0015,-1.0,0.5,1.9,1.3,1.3
43.0093,-81.21,-1.0,1.5,0.0,0.8,0.7
43.0093,-81.21,0.4,1.3,1.8,1.9,1.7
45.4,-75.7235,1.9,1.5,2.2,1.7,2.2
43.6425,-79.3872,-0.5,2.9,1.8,0.8,1.5
43.6425,-79.3872,-0.9,3.5,2.2,0.0,2.0
43.6885,-79.7616,0.5,2.7,1.9,1.4,2.0
42.9899,-81.2607,0.6,3.3,2.1,1.4,1.9
52.0333,-113.95,-0.9,2.0,0.9,0.6,0.5
45.3155,-75.837,1.7,1.2,0.7,-0.1,2.2
43.6425,-79.3872,-0.9,2.1,1.5,1.1,0.6
43.6425,-79.3872,-0.4,1.6,1.4,-0.8,1.2
43.0093,-81.21,-0.3,2.4,1.3,1.2,1.5
42.9419,-81.2475,-0.3,2.7,1.9,2.4,1.6
43.6667,-79.4167,0.0,1.9,0.8,1.3,1.8
43.0093,-81.21,0.0,1.9,1.0,1.0,0.6
49.25,-123.1333,-1.2,3.2,0.5,1.7,0.6
43.6425,-79.3872,1.7,0.8,0.4,0.1,2.1
43.6425,-79.3872,0.1,2.8,2.3,1.0,2.0
51.1162,-114.2089,-1.1,2.4,2.1,0.9,1.3
43.6885,-79.7616,0.1,2.5,1.3,0.9,1.3
43.6425,-79.3872,-0.4,1.4,0.6,0.4,0.9
45.3155,-75.837,-2.0,2.7,0.5,0.7,0.0
45.5155,-73.6292,0.0,1.8,0.6,0.6,0.6
45.4167,-75.7,-0.6,2.0,0.1,1.7,2.0
43.6425,-79.3872,-0.3,2.0,1.8,0.6,1.3
53.6026,-113.3837,2.0,-0.2,2.4,2.5,1.7
43.6619,-79.3952,0.1,0.0,1.6,1.9,2.2
43.6618,-79.3847,0.7,1.3,2.2,2.1,1.9
49.1476,-123.1897,-1.9,3.1,1.0,1.0,1.0
43.6425,-79.3872,-0.6,1.9,0.8,1.0,1.2
51.127,-114.0787,0.1,1.8,2.6,1.0,1.7
43.8566,-79.5111,-0.9,2.6,2.5,1.3,1.2
43.6425,-79.3872,-0.1,2.3,1.3,-0.1,1.1
43.6425,-79.3872,0.4,2.1,2.4,0.8,2.3
43.6425,-79.3872,1.0,1.7,2.5,0.9,2.0
43.6425,-79.3872,1.5,2.8,1.9,0.7,1.8
52.0333,-113.95,-0.6,3.1,0.3,0.8,0.1
44.231,-76.4791,0.0,1.6,1.9,0.8,1.3
44.231,-76.4791,0.9,1.9,1.7,0.4,1.1
44.231,-76.4791,0.4,1.5,1.9,1.2,1.0
44.231,-76.4791,-0.2,2.1,1.8,1.1,1.3
44.231,-76.4791,0.1,2.4,1.4,1.0,0.7
44.231,-76.4791,-1.5,2.9,2.2,1.2,1.8
44.231,-76.4791,-1.4,1.9,0.9,0.8,2.1
44.231,-76.4791,0.5,1.5,2.0,1.1,1.5
44.231,-76.4791,-0.4,3.0,0.5,1.4,1.5
44.231,-76.4791,-2.0,3.6,1.6,0.7,1.0
44.231,-76.4791,-1.3,3.4,1.0,1.1,0.6
44.231,-76.4791,1.0,2.1,2.0,2.1,0.5
44.231,-76.4791,0.1,2.7,2.6,0.1,2.2
44.231,-76.4791,0.4,0.7,2.4,2.2,1.2
44.231,-76.4791,0.5,1.1,2.5,2.1,1.1
44.231,-76.4791,-1.4,1.2,2.5,-0.6,1.6
44.231,-76.4791,1.1,2.1,2.1,-0.2,1.5
44.231,-76.4791,1.9,2.0,1.7,1.4,1.7
44.231,-76.4791,1.2,1.7,1.7,1.0,1.4
44.231,-76.4791,-0.1,2.3,2.1,2.3,1.7
44.231,-76.4791,1.1,2.1,2.6,1.0,2.3
44.231,-76.4791,0.7,1.9,2.1,1.2,1.3
44.231,-76.4791,0.3,-0.1,-0.4,0.7,1.1
44.231,-76.4791,1.5,3.0,-0.4,1.2,2.1
44.231,-76.4791,-0.6,3.4,1.3,0.9,1.4
44.231,-76.4791,0.2,1.6,1.2,1.5,1.7
44.231,-76.4791,-0.9,1.9,1.7,1.0,0.9
44.231,-76.4791,1.6,2.4,2.3,1.2,0.9
44.231,-76.4791,1.0,0.8,2.3,2.0,1.5
44.231,-76.4791,-0.8,1.3,2.0,2.2,0.9
44.231,-76.4791,-0.6,1.6,1.7,1.0,1.3
44.231,-76.4791,-0.3,0.8,1.2,2.0,0.6
44.231,-76.4791,0.5,1.7,1.5,1.1,1.4
44.231,-76.4791,0.5,2.6,2.0,1.1,1.1
44.231,-76.4791,0.0,2.9,1.4,1.0,2.1
44.231,-76.4791,-0.8,2.2,0.3,1.0,0.9
44.231,-76.4791,0.1,1.7,1.9,2.5,1.3
44.231,-76.4791,-0.6,2.0,2.1,0.5,1.1
43.6425,-79.3872,-1.2,3.6,0.3,0.2,2.0
44.231,-76.4791,1.0,2.5,1.9,1.6,2.0
43.6425,-79.3872,0.1,1.8,1.9,1.5,1.4
43.6425,-79.3872,-1.4,3.1,2.2,-0.1,1.9
43.6425,-79.3872,0.0,1.7,0.7,1.1,2.3
43.6425,-79.3872,0.0,2.3,1.6,-0.3,1.3
43.6425,-79.3872,1.8,0.4,1.5,1.1,0.7
43.6425,-79.3872,-0.7,0.4,1.9,0.9,1.6
43.6425,-79.3872,0.0,1.5,1.7,1.6,1.1
43.6425,-79.3872,-1.0,2.0,2.4,1.8,1.7
45.3155,-75.837,0.4,0.8,1.2,1.9,2.2
47.55,-52.6667,-0.5,0.5,0.6,-0.3,2.0
43.4241,-80.5214,0.1,1.3,0.4,0.7,1.4
43.6425,-79.3872,0.6,1.2,2.4,0.9,1.6
43.6425,-79.3872,1.2,2.7,2.3,1.2,2.0
44.2507,-76.5828,-1.6,0.8,0.8,-0.7,0.7
42.9793,-81.2556,-1.1,2.7,1.8,0.7,1.1
42.9793,-81.2556,-1.4,3.7,1.9,0.8,1.4
42.9793,-81.2556,-0.7,1.1,-0.1,1.4,-0.3
45.4564,-73.4931,-0.7,0.6,0.5,1.9,2.1
43.4453,-79.7095,-0.2,1.4,0.8,1.2,2.0
45.3155,-75.837,-1.5,2.4,2.1,1.6,2.2
53.4816,-113.4623,-0.3,3.3,1.6,0.3,1.8
43.8927,-79.2641,0.0,1.5,1.7,1.1,1.2
45.3155,-75.837,-0.5,2.8,1.0,0.4,1.6
48.4202,-123.3671,1.4,2.7,2.6,2.4,2.5
53.55,-113.5,-0.1,2.6,0.0,0.4,1.8
49.1409,-121.962,-0.6,1.4,2.0,1.0,1.8
43.6425,-79.3872,-0.3,2.1,1.4,0.8,2.1
43.6425,-79.3872,1.4,1.3,1.7,0.8,1.2
43.6667,-79.4167,-0.3,1.7,1.7,1.4,1.9
43.2604,-79.8961,0.3,1.3,2.3,0.8,1.2
43.2604,-79.8961,0.1,1.4,2.3,2.2,1.3
43.2604,-79.8961,0.7,1.4,2.4,0.4,1.4
43.2604,-79.8961,0.2,1.3,2.3,1.5,1.6
43.2604,-79.8961,0.2,2.5,2.0,1.9,1.3
43.2604,-79.8961,1.7,1.5,1.9,2.2,2.2
43.2604,-79.8961,0.3,1.9,1.5,0.3,1.6
46.0965,-64.7976,-1.6,0.4,-0.1,1.5,1.9
43.6425,-79.3872,-0.7,1.5,2.1,-0.1,1.7
43.7496,-79.4886,0.5,1.8,1.0,1.1,1.3
53.4816,-113.4623,-0.8,3.7,0.5,0.3,1.6
43.6425,-79.3872,1.1,0.9,2.3,0.9,1.6
43.6425,-79.3872,0.4,2.9,2.5,-0.1,1.3
44.231,-76.4791,0.3,2.9,1.9,1.6,0.8
48.4,-89.2333,0.0,2.8,1.8,-0.6,1.6
45.3155,-75.837,-0.7,2.1,2.1,1.1,0.7
43.257,-79.8697,0.0,2.0,1.8,0.0,2.2
43.257,-79.8697,-1.0,1.9,-0.2,1.6,2.0
52.8403,-110.8704,1.0,1.6,0.5,0.3,1.6
44.2202,-76.5849,0.4,2.4,2.0,0.7,1.7
45.3155,-75.837,-1.9,1.2,0.0,-0.3,1.5
43.6425,-79.3872,0.9,2.0,2.2,0.3,1.6
50.9604,-114.1001,-1.1,1.9,1.3,1.4,1.2
53.3515,-110.8451,0.6,1.6,2.0,1.1,1.6
43.6425,-79.3872,-0.4,1.4,0.8,-0.1,1.7
43.6425,-79.3872,0.0,0.2,2.3,2.6,1.6
47.5167,-52.7833,-0.6,1.7,1.6,1.8,1.1
45.53,-73.5672,0.6,1.4,1.1,1.0,0.8
51.0833,-114.0833,0.2,1.7,1.3,1.6,1.5
43.6425,-79.3872,-0.8,3.0,1.8,-0.2,0.5
45.4473,-73.6557,-0.7,2.2,1.3,0.8,1.2
43.6558,-79.4663,1.7,0.3,2.6,1.0,1.9
42.9793,-81.2556,0.5,1.4,1.7,1.5,2.1
43.6425,-79.3872,0.5,1.1,2.1,1.6,1.5
43.6425,-79.3872,-1.6,0.5,2.2,2.4,2.2
43.6425,-79.3872,0.8,0.4,0.1,2.6,2.0
43.6425,-79.3872,0.1,3.3,1.4,0.5,1.1
43.6425,-79.3872,1.4,1.7,2.1,0.4,2.0
43.6425,-79.3872,0.5,1.5,1.8,0.5,1.2
53.7167,-113.2,1.1,0.8,0.9,1.7,1.7
43.6619,-79.3952,0.2,2.1,2.1,0.9,1.6
44.35,-78.7333,0.3,1.7,2.1,1.1,2.1
43.2199,-79.9874,-0.4,3.0,1.1,1.1,1.6
45.3155,-75.837,-0.6,0.8,0.1,0.4,1.9
43.6667,-79.4167,1.1,1.5,1.6,0.7,1.7
