,EXT,EST,AGR,CSN,OPN,Clusters,lat,long
23348,-0.1,0.3,1.9,1.8,2.2,5,43.6425,-79.3872
23349,-2.0,0.9,-0.9,1.9,2.2,3,43.6181,-81.5414
23350,-0.1,1.2,1.6,1.0,1.9,1,43.6425,-79.3872
23351,0.0,2.1,1.1,0.6,1.9,1,49.1011,-122.8141
23352,0.7,0.6,2.1,2.6,2.0,5,43.6425,-79.3872
23353,0.1,0.3,2.6,2.6,2.0,5,49.1636,-122.7677
23354,1.1,0.9,2.0,0.5,2.1,5,45.3155,-75.837
23355,1.2,1.4,1.0,1.2,1.9,5,49.929,-119.4676
23356,0.1,1.9,1.4,0.8,1.7,1,48.4349,-89.2192
23357,-0.5,3.4,1.8,1.6,1.7,0,43.6425,-79.3872
23358,-2.0,3.5,0.2,-0.7,1.9,2,45.3155,-75.837
23359,-0.9,1.2,1.4,1.5,1.0,0,45.3155,-75.837
23360,-1.3,2.2,0.5,2.0,1.0,3,43.6618,-79.3847
23361,-0.9,2.0,2.2,1.6,1.8,0,53.5421,-113.4989
23362,-1.6,1.2,1.2,1.2,1.4,3,45.3155,-75.837
23363,-0.5,2.1,1.7,1.4,1.0,0,45.3155,-75.837
23364,-1.7,0.5,0.3,1.5,2.0,3,43.6092,-79.6201
23365,0.3,0.2,0.4,0.9,1.6,1,45.495,-75.5883
23366,1.5,1.4,1.7,1.2,1.9,5,43.6425,-79.3872
23367,0.3,2.7,1.7,0.5,0.1,4,45.53,-73.5672
23368,-0.6,1.2,1.2,1.5,1.8,0,45.85,-73.7667
23369,-1.3,0.7,0.9,1.7,1.8,3,43.6425,-79.3872
23370,-1.0,3.1,-0.3,2.3,1.6,3,43.6425,-79.3872
23371,0.4,1.3,1.1,0.8,1.5,1,42.9793,-81.2556
23372,0.2,1.4,1.6,1.4,2.2,5,43.6526,-79.9281
23373,-0.3,2.0,0.0,0.6,2.3,3,43.2522,-79.8489
23374,-0.9,1.2,0.4,1.3,1.5,3,46.7867,-71.2436
23375,0.5,2.8,1.5,1.1,1.3,4,49.25,-123.1333
23376,-0.2,1.5,1.5,0.4,1.9,1,48.4449,-123.3745
23377,0.9,2.0,1.5,0.8,1.8,4,43.6425,-79.3872
23378,-0.8,2.5,1.8,1.1,1.9,0,45.3155,-75.837
23379,0.8,2.9,1.3,0.0,1.4,4,43.6425,-79.3872
23380,1.7,0.6,1.6,1.4,0.6,5,43.6425,-79.3872
23381,1.0,1.9,0.2,0.6,2.1,1,43.6867,-79.4867
23382,-0.4,0.6,1.6,1.0,1.4,1,45.3155,-75.837
23383,-0.2,1.6,0.0,0.6,1.7,3,43.6425,-79.3872
23384,0.6,2.0,1.1,1.8,1.7,5,45.3155,-75.837
23385,1.5,2.1,2.2,-0.1,1.7,4,44.0,-79.4667
23386,-1.7,2.9,0.6,1.5,0.9,2,43.2424,-79.8192
23387,-0.1,1.2,1.4,1.6,2.1,0,45.3155,-75.837
23388,1.3,1.5,1.9,1.3,2.0,5,45.5078,-73.5804
23389,0.9,1.0,2.6,0.2,1.2,1,45.3155,-75.837
23390,1.1,0.5,2.6,1.1,1.2,5,45.3155,-75.837
23391,0.7,2.0,2.2,1.1,1.8,4,43.6425,-79.3872
23392,0.9,2.1,1.3,0.9,1.5,4,45.4409,-73.7733
23393,1.2,2.4,2.2,1.4,0.3,4,43.7779,-79.5952
23394,0.1,3.5,1.2,1.5,1.8,4,43.6425,-79.3872
23395,-0.3,1.6,1.0,1.8,1.0,0,45.5,-73.5833
23396,0.4,3.7,1.8,0.8,2.2,4,49.9,-119.4833
23397,-0.2,0.7,2.5,2.4,1.4,5,45.3155,-75.837
23398,0.7,0.8,2.3,0.5,2.1,5,49.7497,-123.136
23399,1.1,1.2,2.4,1.5,1.7,5,45.3155,-75.837
23400,-0.5,0.2,1.8,2.0,2.0,5,43.6425,-79.3872
23401,-0.1,1.4,0.2,0.6,0.6,3,43.6667,-79.4167
23402,1.6,1.2,2.4,0.2,1.7,5,53.5248,-113.5334
23403,-0.9,3.3,1.5,1.1,0.4,2,43.6425,-79.3872
23404,0.7,0.9,0.4,0.7,2.1,1,51.0833,-114.0833
23405,0.7,2.1,2.0,1.4,1.1,4,45.3155,-75.837
23406,0.0,1.7,1.6,0.7,2.2,1,51.0426,-114.0791
23407,1.8,1.4,2.4,1.2,1.3,5,43.4497,-80.4893
23408,-0.3,2.2,2.3,1.4,1.9,0,43.4497,-80.4893
23409,0.8,1.6,2.5,2.1,0.1,5,43.4497,-80.4893
23410,-0.7,1.6,0.9,0.6,0.9,3,43.4497,-80.4893
23411,1.8,3.5,2.0,1.7,2.1,4,43.4497,-80.4893
23412,-0.3,2.6,2.5,0.1,1.9,4,45.3155,-75.837
23413,-0.4,1.7,1.0,0.1,2.2,1,45.3155,-75.837
23414,0.4,1.7,1.1,0.7,1.3,1,43.6425,-79.3872
23415,-1.3,2.0,2.4,1.0,0.1,0,43.6425,-79.3872
23416,-1.8,1.0,1.2,1.6,1.0,3,49.2765,-123.2177
23417,1.4,0.9,2.3,1.2,1.9,5,45.3155,-75.837
23418,0.8,1.5,1.9,1.5,1.2,5,45.4496,-73.6811
23419,-0.9,1.0,2.1,-0.2,0.9,1,49.1301,-56.0845
23420,-0.5,0.1,2.4,1.8,1.6,5,44.1607,-77.369
23421,-1.5,1.6,-0.6,1.4,2.3,3,45.5148,-73.7309
23422,-1.2,3.1,1.1,0.1,0.6,2,47.4333,-79.6333
23423,-1.8,3.1,-0.1,0.6,2.2,2,43.6425,-79.3872
23424,1.3,2.3,0.9,0.2,1.6,4,43.6425,-79.3872
23425,-0.1,0.6,1.5,1.5,2.0,5,51.2816,-114.0153
23426,-1.4,1.0,1.8,2.4,1.8,0,45.3155,-75.837
23427,-0.7,1.0,1.8,1.0,0.8,0,45.3155,-75.837
23428,-0.2,3.0,1.1,1.1,1.8,2,45.3155,-75.837
23429,0.2,1.9,2.5,-0.4,1.8,1,50.9604,-114.1001
23430,0.5,0.9,0.4,0.4,1.3,1,43.1017,-79.1997
23431,0.0,1.7,1.6,0.6,0.7,1,45.3155,-75.837
23432,-1.0,1.5,1.3,1.4,1.6,0,43.7025,-79.2656
23433,-1.8,1.7,1.1,0.6,1.7,3,45.4118,-75.6304
23434,0.2,3.2,1.6,2.1,2.2,4,45.3155,-75.837
23435,-1.0,2.6,2.1,0.2,2.0,2,43.6825,-79.3897
23436,0.1,0.6,2.5,-0.2,2.0,1,42.9797,-81.2639
23437,1.1,3.6,1.7,-0.6,1.7,4,49.25,-123.1333
23438,0.2,2.0,1.9,2.0,1.9,0,45.3155,-75.837
23439,-0.6,2.2,1.3,-0.1,1.5,2,49.3328,-123.1043
23440,0.0,3.6,1.7,0.3,2.0,4,43.6272,-79.6222
23441,0.3,2.2,2.6,0.4,1.4,4,45.3155,-75.837
23442,0.1,2.6,2.2,1.8,0.6,0,45.3155,-75.837
23443,1.2,2.3,0.9,1.4,0.5,4,45.3155,-75.837
23444,1.8,-0.2,2.5,2.6,2.3,5,43.6425,-79.3872
23445,0.2,3.6,2.1,1.8,2.1,4,44.5,-80.2167
23446,-0.7,3.6,1.7,1.4,1.0,2,52.1333,-113.8667
23447,-0.9,3.7,1.5,1.7,1.2,2,52.1333,-113.8667
23448,-0.6,2.4,1.3,1.7,1.5,0,51.65,-121.2833
23449,2.0,1.0,2.6,2.0,1.8,5,49.1173,-122.8234
23450,-1.4,2.4,-0.2,1.9,1.8,3,47.5121,-67.3925
23451,-1.3,2.6,0.8,0.3,2.0,2,43.6667,-79.4167
23452,0.0,0.6,0.2,0.2,0.2,1,45.3928,-71.9441
23453,1.0,0.7,2.3,1.3,1.0,5,51.2816,-114.0153
23454,-0.5,2.2,1.9,1.4,1.3,0,45.5,-73.5833
23455,-1.1,2.7,-0.3,1.6,1.2,3,53.5248,-113.5334
23456,1.4,2.5,1.8,1.4,1.7,4,45.469,-73.8862
23457,-0.7,0.9,2.4,1.0,1.6,0,43.6425,-79.3872
23458,-1.6,3.8,0.2,1.2,2.4,2,45.3155,-75.837
23459,0.6,2.3,1.4,0.2,1.4,4,43.6543,-79.3796
23460,-0.6,2.6,1.1,0.9,1.9,2,53.7167,-113.2
23461,-1.3,0.2,1.0,1.7,1.5,3,53.55,-113.5
23462,-1.4,2.4,1.8,0.7,1.6,2,45.3155,-75.837
23463,1.4,1.0,2.5,0.3,1.5,5,43.7797,-79.4156
23464,-0.4,1.8,1.3,2.4,0.3,0,53.5421,-113.4989
23465,0.6,3.4,2.0,0.9,0.2,4,45.2308,-66.0953
23466,-1.0,3.2,1.6,1.0,1.4,2,43.6425,-79.3872
23467,-1.4,1.1,1.9,1.0,2.1,0,43.6425,-79.3872
23468,0.8,2.6,0.4,-0.1,1.2,4,45.4,-75.7235
23469,-0.2,1.5,2.2,0.9,1.5,0,43.6425,-79.3872
23470,-0.8,1.9,2.2,0.2,1.0,2,45.3155,-75.837
23471,1.5,1.8,2.3,0.4,2.0,4,43.7797,-79.4156
23472,-0.5,2.9,-0.5,0.3,1.6,2,43.6778,-79.3992
23473,0.1,1.2,2.0,2.1,0.6,5,48.4488,-123.3501
23474,-1.0,2.5,0.3,0.7,1.4,2,49.2558,-123.1037
23475,0.9,0.7,2.2,1.3,1.9,5,45.3155,-75.837
23476,1.4,0.7,1.6,-1.0,1.9,1,50.6903,-120.3634
23477,1.0,1.0,2.6,2.4,1.4,5,45.6,-73.45
23478,-1.6,1.9,1.9,2.1,1.8,0,43.6667,-79.4167
23479,0.4,2.8,2.1,0.0,2.2,4,43.6667,-79.4167
23480,-0.8,2.3,2.2,0.9,1.3,0,49.8833,-97.1667
23481,0.1,2.7,0.9,0.3,1.8,2,45.5,-73.5833
23482,0.4,1.9,1.9,1.0,1.3,4,43.6667,-79.4167
23483,-1.4,1.9,1.4,2.4,1.2,0,45.5078,-73.5804
23484,-0.2,2.0,0.0,1.1,1.0,3,43.6667,-79.4167
23485,-1.0,2.1,0.8,1.0,0.4,2,44.0,-79.4667
23486,-0.6,2.8,0.8,1.1,0.5,2,44.0,-79.4667
23487,0.0,2.3,2.4,0.1,2.1,4,43.7168,-79.3998
23488,-1.1,0.9,1.7,1.1,1.1,0,49.849,-97.1497
23489,0.3,1.0,1.5,0.8,1.9,1,49.2007,-122.9074
23490,-0.9,3.0,1.6,0.3,1.0,2,43.898,-78.8656
23491,2.0,2.7,2.0,1.1,2.0,4,43.6667,-79.4167
23492,-0.1,2.4,2.0,1.2,1.9,0,43.6667,-79.4167
23493,0.3,0.7,1.3,1.5,0.9,5,45.3155,-75.837
23494,-0.1,1.7,1.8,0.0,1.6,1,43.6425,-79.3872
23495,1.5,2.5,2.2,1.7,1.8,4,45.3155,-75.837
23496,0.2,2.5,1.6,0.8,0.4,4,45.4603,-75.7606
23497,0.2,1.0,2.2,1.8,1.8,5,43.6425,-79.3872
23498,0.2,3.0,2.5,0.8,2.0,4,43.8842,-79.3359
23499,-1.5,2.2,1.1,0.2,1.3,2,45.3523,-75.6512
23500,-0.5,2.7,1.5,1.8,1.4,0,43.877,-79.2578
23501,-0.1,3.0,1.5,-0.3,1.3,2,49.6833,-124.9333
23502,2.0,2.9,2.0,0.5,1.4,4,45.3155,-75.837
23503,-0.6,2.2,1.1,1.4,0.4,0,45.4,-75.7235
23504,0.0,1.6,2.3,-0.1,1.8,1,45.3155,-75.837
23505,1.3,0.6,1.3,1.0,1.6,5,52.7667,-108.2833
23506,0.7,3.5,2.1,0.6,1.6,4,43.6619,-79.3952
23507,-2.0,0.0,-0.9,1.9,1.6,3,44.1607,-77.369
23508,-0.4,1.7,0.4,1.2,1.3,3,43.6519,-79.3874
23509,-1.1,1.4,0.9,1.3,1.3,3,45.3155,-75.837
23510,0.1,0.7,1.6,0.6,1.5,1,49.25,-123.1333
23511,0.2,0.6,1.6,1.9,1.5,5,43.6618,-79.3847
23512,0.1,1.9,1.2,1.1,2.2,0,43.6425,-79.3872
23513,0.6,1.1,1.8,0.8,1.6,1,43.6425,-79.3872
23514,1.3,3.0,0.9,0.8,1.2,4,43.6425,-79.3872
23515,-0.2,1.7,0.8,0.9,0.1,3,43.6425,-79.3872
23516,-1.2,2.5,0.8,0.6,0.2,2,43.6425,-79.3872
23517,-0.1,1.9,2.0,0.8,1.3,0,43.6425,-79.3872
23518,-0.1,2.2,1.0,0.7,1.1,2,43.6425,-79.3872
23519,0.5,1.9,1.8,0.7,0.5,4,43.6425,-79.3872
23520,-0.5,2.9,1.1,0.7,1.0,2,43.6425,-79.3872
23521,-0.5,2.0,0.3,0.3,0.6,3,43.6425,-79.3872
23522,-0.1,1.5,1.7,0.3,0.2,1,43.6425,-79.3872
23523,-0.2,0.7,1.7,1.4,1.6,5,43.6425,-79.3872
23524,-1.7,2.9,-0.1,0.0,0.5,2,43.6425,-79.3872
23525,-1.6,1.6,2.1,0.7,1.2,0,45.0,-75.0
23526,1.0,1.9,0.5,0.2,0.5,1,43.6425,-79.3872
23527,0.4,2.5,0.6,0.5,1.5,4,45.3155,-75.837
23528,0.3,1.5,1.4,-0.3,1.2,1,51.0696,-114.0862
23529,-0.6,2.4,-0.4,2.3,1.1,3,43.6425,-79.3872
23530,-1.6,1.8,-0.1,1.2,1.4,3,43.6525,-79.3686
23531,0.4,2.7,1.9,0.4,2.0,4,46.9233,-70.8968
23532,-0.5,2.6,0.6,0.3,1.4,2,46.0965,-64.7976
23533,1.0,1.8,0.6,-0.3,2.2,1,43.6425,-79.3872
23534,1.6,1.1,1.1,1.3,2.2,5,43.6092,-79.6201
23535,1.3,1.1,2.2,1.2,2.2,5,45.5298,-73.6153
23536,0.7,0.5,1.0,1.2,2.1,5,43.6425,-79.3872
23537,-0.9,1.0,1.7,1.3,1.2,0,43.86,-79.3605
23538,1.3,2.0,2.4,1.7,2.1,5,43.8566,-79.5111
23539,-1.7,2.5,1.8,0.5,2.0,2,45.3155,-75.837
23540,-0.9,1.8,0.6,0.6,1.4,3,49.2286,-123.057
23541,-1.8,3.1,1.1,-0.6,-0.2,2,45.3155,-75.837
23542,0.4,1.5,2.6,1.0,2.2,5,43.6425,-79.3872
23543,-0.6,1.8,0.9,0.5,2.0,3,43.6425,-79.3872
23544,-0.2,1.3,1.9,2.0,1.3,0,46.25,-81.7667
23545,-0.5,1.6,1.0,1.4,1.5,0,43.6425,-79.3872
23546,-0.7,2.8,2.0,1.1,1.5,0,45.3155,-75.837
23547,0.1,1.4,2.3,1.1,1.3,0,45.8919,-64.3699
23548,-0.1,1.3,0.3,0.0,2.0,1,46.8143,-71.2431
23549,-1.9,2.1,1.8,1.5,1.2,0,45.3155,-75.837
23550,0.9,1.4,2.0,1.8,2.1,5,43.6667,-79.4167
23551,-1.1,2.9,0.2,0.3,1.9,2,43.6425,-79.3872
23552,0.4,0.5,1.5,1.7,1.9,5,53.5421,-113.4989
23553,0.6,2.6,1.7,0.6,1.7,4,51.1147,-114.1796
23554,0.0,2.6,1.0,-0.2,1.3,2,45.3155,-75.837
23555,-1.0,1.6,-0.5,0.8,2.0,3,49.3167,-123.0667
23556,-1.5,1.9,0.4,0.0,1.5,2,43.6425,-79.3872
23557,0.1,2.1,1.7,1.1,1.1,0,45.3594,-75.7523
23558,-0.4,2.3,1.9,0.0,1.9,2,45.4644,-73.5798
23559,-0.9,0.4,0.5,0.6,1.6,3,48.471,-123.3438
23560,1.9,2.8,1.6,-1.0,1.4,4,45.3155,-75.837
23561,0.0,2.4,1.6,1.8,1.1,0,49.8754,-119.3958
23562,0.8,3.0,1.6,1.9,1.1,4,53.6072,-113.5183
23563,0.9,2.1,1.6,0.8,1.4,4,50.0172,-110.651
23564,0.1,0.9,1.6,1.0,1.4,1,54.1297,-108.4347
23565,-0.1,-0.1,-0.5,1.2,1.7,3,43.24100000000001,-79.8452
23566,-0.6,1.3,1.3,1.5,2.1,0,44.6514,-63.5818
23567,0.6,0.8,2.6,2.0,1.9,5,43.6525,-79.3686
23568,-0.8,2.9,-0.2,2.2,1.5,3,43.6425,-79.3872
23569,1.8,0.9,2.6,1.0,2.0,5,43.1667,-79.2333
23570,1.1,2.1,2.3,1.4,1.2,4,43.1907,-79.7878
23571,-1.4,1.4,0.1,2.2,1.9,3,43.6425,-79.3872
23572,-0.4,1.2,0.8,0.3,1.9,1,49.25,-123.1333
23573,1.7,2.1,1.6,0.8,1.7,4,45.3155,-75.837
23574,-0.8,2.0,0.9,1.4,1.3,0,44.3891,-79.6901
23575,-0.5,1.1,0.5,1.7,1.2,3,44.231,-76.4791
23576,0.2,2.3,2.1,0.9,0.6,4,45.4242,-71.9188
23577,0.6,1.4,2.1,1.3,1.3,5,45.3155,-75.837
23578,1.1,2.1,2.1,0.8,2.2,4,45.2746,-66.0871
23579,1.8,0.0,2.6,-0.8,0.8,1,45.5115,-73.616
23580,1.0,0.8,2.5,1.6,1.4,5,44.0,-79.4667
23581,-1.4,3.4,1.1,2.1,1.7,2,49.9,-119.4833
23582,0.2,1.7,2.3,-0.7,1.3,1,43.6425,-79.3872
23583,-0.5,3.6,1.9,-0.1,1.1,2,53.4681,-113.4339
23584,1.6,2.1,2.4,1.7,1.5,5,53.5182,-113.4769
23585,-0.4,3.5,-0.5,1.1,1.9,2,51.0566,-114.1815
23586,0.3,2.3,1.9,0.5,1.8,4,50.2533,-119.2798
23587,-0.6,2.8,2.0,-0.4,1.4,2,49.9,-119.4833
23588,0.5,1.6,1.9,1.7,1.9,5,43.6425,-79.3872
23589,-0.7,2.2,1.2,0.8,1.5,2,43.6425,-79.3872
23590,-1.3,2.7,1.8,1.6,1.4,0,43.877,-79.2578
23591,-0.5,1.6,1.6,1.2,1.6,0,43.6425,-79.3872
23592,1.0,3.2,2.6,0.1,2.3,4,44.0,-79.4667
23593,1.1,0.8,0.0,-0.9,2.2,1,43.6441,-79.3801
23594,0.4,0.7,1.8,1.8,1.4,5,45.3155,-75.837
23595,1.0,1.2,1.9,2.1,1.1,5,48.6116,-93.4011
23596,0.0,0.7,1.6,2.1,1.4,5,43.7521,-79.4202
23597,1.0,1.2,1.2,-0.3,1.5,1,49.25,-123.1333
23598,-0.2,1.4,2.2,1.3,1.3,0,45.3155,-75.837
23599,1.0,0.8,0.8,0.9,1.7,1,49.1701,-123.1438
23600,0.8,-0.2,2.5,1.7,2.3,5,45.3155,-75.837
23601,0.2,1.6,1.4,1.2,0.8,1,43.6425,-79.3872
23602,0.8,1.2,2.2,2.1,2.1,5,51.0696,-114.0862
23603,-0.3,1.3,1.3,1.1,0.7,0,51.0696,-114.0862
23604,-0.4,1.0,1.7,1.9,0.5,0,51.0696,-114.0862
23605,0.3,1.8,1.8,1.8,1.0,0,51.0696,-114.0862
23606,-0.9,3.2,1.0,1.3,1.0,2,51.0696,-114.0862
23607,0.2,2.7,1.8,0.6,1.4,4,51.0696,-114.0862
23608,0.1,0.1,1.4,1.8,1.7,5,51.0696,-114.0862
23609,-0.3,1.6,0.6,2.1,1.5,3,51.0696,-114.0862
23610,-0.9,0.6,1.2,0.3,1.8,1,51.0696,-114.0862
23611,0.6,0.7,1.5,0.8,1.0,1,51.0696,-114.0862
23612,2.0,1.2,1.2,0.9,1.9,5,51.0696,-114.0862
23613,0.4,2.3,1.4,0.9,1.1,4,51.0696,-114.0862
23614,1.4,0.4,1.5,0.7,1.7,5,51.0696,-114.0862
23615,0.9,2.5,1.5,0.4,2.3,4,51.0696,-114.0862
23616,0.0,2.7,-0.7,0.2,1.5,2,51.0696,-114.0862
23617,-0.5,0.8,1.9,2.0,1.0,0,51.0696,-114.0862
23618,1.8,0.2,2.5,1.2,2.0,5,51.0696,-114.0862
23619,-0.2,1.4,1.1,1.3,1.1,0,51.0696,-114.0862
23620,0.9,1.8,1.8,0.4,1.9,4,51.0696,-114.0862
23621,0.9,2.8,1.9,1.0,1.6,4,43.6667,-79.4167
23622,-0.1,2.5,1.3,0.9,1.6,4,53.5462,-113.2562
23623,-0.1,1.0,1.8,1.5,1.6,5,45.4127,-75.6742
23624,0.3,3.2,1.1,0.0,2.1,4,43.6425,-79.3872
23625,0.9,2.3,1.9,0.6,1.3,4,45.5459,-73.6979
23626,0.9,1.2,2.2,1.3,1.8,5,45.3155,-75.837
23627,-1.0,2.6,1.3,1.2,1.8,2,43.6092,-79.6201
23628,0.1,2.5,1.1,0.9,1.0,4,45.3155,-75.837
23629,1.1,1.5,0.9,1.2,1.5,5,45.26,-75.57
23630,0.1,1.5,-0.1,1.6,1.9,3,43.0939,-79.0699
23631,1.1,0.8,1.8,1.3,1.1,5,42.3158,-83.0568
23632,0.1,2.5,1.0,1.1,1.0,4,43.6358,-79.4668
23633,-0.8,-0.1,2.0,2.2,2.3,5,51.0999,-113.9422
23634,-1.0,1.2,0.9,1.0,0.7,3,45.3155,-75.837
23635,0.4,1.6,1.7,2.1,1.3,5,53.55,-113.5
23636,-0.3,1.4,0.8,1.0,1.4,3,45.3155,-75.837
23637,0.9,-0.2,2.6,1.3,2.2,5,43.6667,-79.4167
23638,0.3,3.6,2.2,1.3,2.2,4,43.6425,-79.3872
23639,0.7,0.9,2.4,0.9,1.8,5,45.3155,-75.837
23640,0.2,1.6,2.0,0.6,1.7,1,43.6425,-79.3872
23641,-1.6,3.2,2.0,1.4,1.4,2,43.6425,-79.3872
23642,-0.1,0.1,1.9,1.0,1.2,5,44.6224,-63.5736
23643,1.8,2.6,2.2,0.3,2.1,4,43.6619,-79.3952
23644,-1.3,1.9,-0.6,2.2,1.9,3,43.6425,-79.3872
23645,0.3,3.0,1.1,0.7,1.1,4,43.7025,-79.2656
23646,1.5,1.7,1.8,1.7,1.2,5,45.4207,-75.7023
23647,0.8,1.0,1.5,0.1,-0.4,1,52.1542,-106.6415
23648,-0.4,2.0,1.0,1.0,1.1,0,42.3158,-83.0568
23649,-0.5,2.3,1.7,1.1,1.3,0,42.3158,-83.0568
23650,-0.2,0.6,1.5,0.6,1.2,1,43.5325,-80.2531
23651,-0.6,1.5,1.7,0.7,1.4,0,50.4423,-104.6116
23652,0.9,3.3,1.1,0.8,1.2,4,43.6425,-79.3872
23653,-1.1,2.6,1.9,0.9,1.0,2,42.3158,-83.0568
23654,-0.1,-0.2,2.5,2.4,2.2,5,49.6765,-112.8035
23655,0.5,0.9,1.2,1.4,0.4,5,50.9604,-114.1001
23656,1.3,1.2,2.5,1.0,2.2,5,49.25,-123.1333
23657,0.0,0.6,1.8,1.6,1.0,5,42.3062,-83.0017
23658,-1.2,0.4,0.0,1.2,1.1,3,45.3155,-75.837
23659,-0.5,3.7,-0.1,0.8,2.2,2,43.6425,-79.3872
23660,0.7,1.8,0.3,0.7,2.0,1,43.6565,-79.4079
23661,0.1,0.6,0.1,1.2,1.4,3,45.3155,-75.837
23662,0.3,1.0,2.6,2.3,2.2,5,43.6675,-79.296
23663,-1.8,3.4,1.1,0.9,1.8,2,45.3155,-75.837
23664,-1.6,0.9,0.0,1.4,1.8,3,43.1477,-80.7285
23665,1.0,1.7,0.5,0.9,1.9,1,43.6565,-79.4079
23666,-0.5,3.1,1.7,1.5,1.8,0,43.6425,-79.3872
23667,-0.8,2.1,0.6,2.1,1.5,3,43.6425,-79.3872
23668,0.6,-0.2,0.5,1.7,1.8,5,43.6425,-79.3872
23669,-0.3,1.8,0.7,1.7,2.4,3,43.6667,-79.4167
23670,-0.9,2.5,-0.1,1.0,1.4,3,49.2699,-123.0765
23671,-1.4,1.7,1.4,1.7,1.4,0,43.6536,-79.4258
23672,-0.8,2.8,1.8,0.7,1.3,2,43.6667,-79.4167
23673,-1.1,3.4,1.7,1.4,1.1,2,43.6667,-79.4167
23674,0.4,-0.1,0.7,2.4,1.5,5,50.45,-104.6167
23675,1.2,2.0,2.5,1.6,1.9,5,43.4497,-80.4893
23676,0.0,0.3,-1.2,0.8,2.0,3,45.3155,-75.837
23677,-0.4,2.8,1.5,0.8,1.8,2,43.7025,-79.2656
23678,-1.4,3.2,2.1,1.4,1.7,2,43.6425,-79.3872
23679,0.1,2.9,0.5,1.0,1.6,2,45.3155,-75.837
23680,-0.6,1.9,1.2,1.2,1.5,0,43.7521,-79.4202
23681,-0.4,0.9,1.4,0.8,0.7,1,48.4449,-123.3745
23682,0.0,2.2,0.9,1.5,1.4,0,43.1155,-79.0916
23683,1.7,1.5,2.1,0.8,0.8,5,53.549,-113.8995
23684,0.6,1.4,1.1,1.7,1.5,5,45.3155,-75.837
23685,0.8,2.1,1.2,0.0,1.8,1,45.3155,-75.837
23686,-0.5,1.1,2.3,2.4,2.1,0,43.6425,-79.3872
23687,1.4,2.9,1.8,0.3,1.7,4,51.2733,-113.9909
23688,-0.1,0.7,0.6,0.0,1.4,1,43.6425,-79.3872
23689,0.8,0.6,1.0,1.0,1.7,5,45.9535,-66.6704
23690,-1.0,1.9,0.7,0.9,1.2,3,45.3155,-75.837
23691,0.3,3.4,1.8,1.5,1.5,4,43.6425,-79.3872
23692,0.8,1.8,2.6,1.4,1.6,5,45.5,-73.5833
23693,0.6,1.9,1.0,0.7,0.4,1,45.3155,-75.837
23694,-0.2,1.4,1.7,-0.2,1.9,1,43.6425,-79.3872
23695,-0.1,1.3,1.0,0.4,1.9,1,43.2369,-79.7991
23696,-2.0,3.1,1.3,1.5,2.0,2,49.6833,-124.9333
23697,1.6,2.4,1.1,0.2,1.1,4,45.488,-75.7474
23698,1.0,0.9,2.1,1.8,1.2,5,43.6425,-79.3872
23699,1.4,0.3,2.1,1.1,1.8,5,45.3155,-75.837
23700,0.5,2.7,2.0,0.8,1.9,4,44.3891,-79.6901
23701,0.9,0.8,1.6,1.9,0.7,5,45.9535,-66.6704
23702,0.4,0.9,1.8,2.4,0.9,5,45.3155,-75.837
23703,0.3,2.2,2.2,1.6,1.4,4,45.9535,-66.6704
23704,1.8,1.7,1.8,1.2,1.1,5,43.6425,-79.3872
23705,1.0,0.7,1.6,0.8,0.8,1,43.6425,-79.3872
23706,-1.8,3.3,-0.1,-0.4,2.0,2,43.1501,-80.2766
23707,-1.9,3.1,0.5,-0.1,0.6,2,44.1688,-80.392
23708,0.0,0.9,1.7,2.0,1.5,5,49.1667,-122.9667
23709,0.9,2.9,1.4,1.3,0.8,4,42.3158,-83.0568
23710,0.8,0.7,1.8,1.4,1.6,5,44.3351,-64.5006
23711,0.9,0.2,1.8,0.8,1.8,5,52.1333,-106.6667
23712,0.3,0.9,1.9,1.3,2.1,5,43.6619,-79.3952
23713,2.0,-0.2,-0.2,-0.8,1.8,1,43.4529,-80.5281
23714,-0.2,2.4,1.2,0.7,0.9,2,43.75,-79.2
23715,-0.3,2.3,1.4,0.1,1.0,2,52.2592,-113.8237
23716,1.1,1.1,2.2,2.6,2.3,5,43.6526,-79.9281
23717,-0.4,2.9,0.9,0.6,1.2,2,45.5833,-62.6333
23718,0.4,2.2,1.0,1.1,1.8,4,45.5833,-62.6333
23719,0.9,1.5,1.8,0.9,1.4,5,43.6369,-79.3505
23720,-1.0,3.5,1.2,0.9,1.8,2,44.3891,-79.6901
23721,-0.7,1.6,1.2,1.0,1.6,0,43.6667,-79.4167
23722,-1.1,1.7,0.6,1.6,1.2,3,43.6536,-79.4258
23723,1.1,0.8,2.3,1.0,2.4,5,43.6425,-79.3872
23724,-1.9,1.1,0.6,2.6,1.7,3,45.3155,-75.837
23725,-0.5,0.0,-1.0,1.3,1.3,3,53.4822,-113.5269
23726,-0.7,1.7,0.0,1.0,2.3,3,43.6667,-79.4167
23727,-1.1,2.1,1.7,1.1,1.2,0,48.566,-123.4579
23728,0.0,1.6,1.1,0.1,1.4,1,53.2833,-110.0
23729,-0.3,2.8,2.1,1.4,1.5,0,44.3891,-79.6901
23730,1.1,2.3,2.3,1.4,1.5,4,43.6425,-79.3872
23731,1.0,0.4,0.8,1.4,2.1,5,43.5325,-80.2531
